,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
2000,Ricard,Pérez,Instagram Star,Barcelona,15,Cancer,July,22,2006,39967,,
2001,Ricard,Foyé,Reality Star,United States,32,Sagittarius,December,4,1989,119622,,
2002,Ricancubana,Ricancubana,TikTok Star, Puerto Rico ,29,Cancer,July,7,1992,12011,,
2003,ricanbarbie.lia,ricanbarbie.lia,TikTok Star,Philadelphia,19,Leo,August,4,2002,76966,,
2004,Rica,Soriano,TikTok Star,Philippines,23,Pisces,February,27,1999,99493,,
2005,Rica,Reinisch,Swimmer,Germany,57,Aries,April,6,1965,213176,,
2006,Rica,Perrone,Journalist,Brazil,43,Scorpio,October,24,1978,191569,,
2007,Rica,Peralejo,Movie Actress,Philippines,41,Pisces,March,7,1981,83321,,
2008,Rica,Matsumoto,Voice Actress,Yokohama,53,Sagittarius,November,30,1968,19695,,
2009,Rica,Andriani,Instagram Star,Indonesia,24,Scorpio,November,21,1997,180888,,
2010,Ric,Ocasek,Rock Singer,Baltimore,,Aries,March,23,1944,25726,Sep 15,
2011,Ric,Menello,Screenwriter, New York ,,Leo,August,20,1952,219646,Mar 1,
2012,Ric,Hassani,Pop Singer,Nigeria,33,Capricorn,January,6,1989,136545,,
2013,Ric,Grech,Bassist,Bordeaux,,Scorpio,November,1,1946,181058,Mar 17,
2014,Ric,Flair,Wrestler,Memphis,73,Pisces,February,25,1949,3737,,
2015,Ric,Felix,Pop Singer, California ,41,Sagittarius,December,2,1980,147617,,
2016,Ric,Fazeres,YouTube Star,Portugal,43,Aquarius,February,5,1979,43140,,
2017,Ric,Drasin,Bodybuilder,Bakersfield,,Cancer,July,12,1944,128864,Aug 30,
2018,Ric,Charlesworth,Cricket Player,Australia,70,Aquarius,February,6,1952,213288,,
2019,Ric,Alston,TikTok Star,United States,20,Cancer,July,22,2001,28889,,
2020,Ribkarma,Ribkarma,TikTok Star,Detroit,25,Taurus,April,28,1997,175156,,
2021,Ribi,Sachi,TV Actress,Vietnam,31,Gemini,June,3,1990,174792,,
2022,Ribamar,Ribamar,Soccer Player,Rio de Janeiro,25,Gemini,May,21,1997,166143,,
2023,Rib,Hillis,Model, New York ,50,Scorpio,November,21,1971,119701,,
2024,Riawna,Capri,Stylist,San Diego,41,Taurus,May,3,1981,49697,,
2025,Rianti,Cartwright,Movie Actress,Bandung,38,Virgo,September,22,1983,158619,,
2026,Rianne,Haken,Model,Netherlands,35,Sagittarius,November,27,1986,164742,,
2027,Rianne,Rompaey,Model,Netherlands,26,Capricorn,January,3,1996,61688,,
2028,Rianne,MUA,Instagram Star,Sydney,23,Pisces,March,15,1999,45295,,
2029,Rianne,Meijer,Instagram Star,Netherlands,29,Aries,March,31,1993,57714,,
2030,Rianne,Evans,Skateboarder,Bournemouth,28,Virgo,September,19,1993,189274,,
2031,Riannakish,Riannakish,TikTok Star,Canada,19,Aquarius,February,7,2003,85237,,
2032,Rianna,Trexler,TikTok Star,United States,22,Aries,April,11,2000,151631,,
2033,Rianna,Pepe,Dancer,Red Bank,23,Sagittarius,November,30,1998,25877,,
2034,Rianna,Care,Instagram Star,Canada,26,Leo,July,28,1995,43664,,
2035,Riane,Junqueira,Gospel Singer,Juiz de Fora,38,Gemini,June,7,1983,140721,,
2036,Riana1128,Riana1128,Blogger,Japan,41,Sagittarius,November,28,1980,220011,,
2037,Riana,Nicole,TikTok Star,United States,19,Sagittarius,December,21,2002,16394,,
2038,Riana,Nelson,Pop Singer,Olympia,36,Taurus,April,30,1986,69694,,
2039,Riana,Nel,World Music Singer,South Africa,39,Scorpio,November,9,1982,56491,,
2040,Riana,Crehan,Sportscaster,Australia,35,Pisces,March,13,1987,209705,,
2041,Riana,Antoinette,Magician,Indonesia,29,Cancer,July,13,1992,11085,,
2042,Rian,Synnth,Instagram Star,United States,29,Cancer,July,21,1992,173802,,
2043,Rian,McCririck,TV Actor,Vancouver,16,Capricorn,January,8,2006,13356,,
2044,Rian,Johnson,Director, Maryland ,48,Sagittarius,December,17,1973,49263,,
2045,Rian,Gonzales,Comic Book Artist,Philippines,29,Taurus,May,1,1993,178911,,
2046,Rian,Pradipta,Rock Singer,Jakarta,35,Scorpio,November,17,1986,188419,,
2047,Rian,Dawson,Drummer,Baltimore,34,Sagittarius,December,18,1987,12381,,
2048,Rian,Augusto,TikTok Star,Brazil,17,Taurus,May,4,2005,219881,,
2049,Rialovesuju15,Rialovesuju15,TikTok Star,England,24,Gemini,June,7,1997,166156,,
2050,Riah,Jawn,YouTube Star,Atlanta,16,Virgo,August,25,2005,33825,,
2051,Riafinola,Sari,World Music Singer,Indonesia,43,Leo,August,11,1978,100715,,
2052,Riae,Suicide,Model,Italy,37,Libra,September,24,1984,60023,,
2053,Riadh,Hamdi,Non-Fiction Author,United States,49,Cancer,July,12,1972,79724,,
2054,Riad,Ribeiro,Volleyball Player,Rio de Janeiro,40,Libra,October,2,1981,192381,,
2055,Riad,Halabi,YouTube Star,Barquisimeto,21,Sagittarius,November,29,2000,110012,,
2056,Riaad,Moosa,Comedian,India,44,Gemini,June,18,1977,161150,,
2057,Ria,Riya,YouTube Star,Indonesia,26,Sagittarius,December,12,1995,46826,,
2058,Ria,Vandervis,TV Actress,Dunedin,37,Cancer,July,5,1984,113622,,
2059,Ria,Santos,Instagram Star,Philippines,32,Libra,October,10,1989,113436,,
2060,Ria,Ricis,Instagram Star,Indonesia,26,Cancer,July,1,1995,11525,,
2061,Ria,Prieto,Blogger,Philippines,45,Pisces,March,8,1977,210965,,
2062,Ria,Miranda,Fashion Designer,Padang,36,Cancer,July,15,1985,200195,,
2063,Ria,Mae,Pop Singer,Halifax,31,Pisces,March,12,1991,82857,,
2064,Ria,Irawan,Movie Actress,Jakarta,,Leo,July,24,1969,104636,Jan 6,
2065,Ria,Hebden,Journalist,London,39,Capricorn,January,2,1983,147675,,
2066,Ria,Hall,World Music Singer,New Zealand,39,Taurus,May,15,1983,72053,,
2067,Ria,Demiri,TikTok Star,United States,34,Gemini,June,7,1987,49411,,
2068,Ria,Atayde,TV Actress,Mandaluyong,30,Aries,March,23,1992,81506,,
2069,Ria,Antoniou,Pageant Contestant,Athens,33,Cancer,July,14,1988,143950,,
2070,Ri,Sol-ju,Political Wife,North Korea,32,Libra,September,28,1989,42133,,
2071,Mathew,Rhyze,YouTube Star,Watertown,19,Aries,April,1,2003,66189,,
2072,Rhythm,Hurd,TV Actress,United States,4,Leo,July,24,2017,193918,,
2073,Rhys,Williams,Movie Actor,Swansea,,Capricorn,December,31,1897,91537,May 28,
2074,Rhys,Williams,Soccer Player,Preston,21,Aquarius,February,3,2001,49991,,
2075,Rhys,William,Blogger,England,30,Aries,March,26,1992,162100,,
2076,Rhys,Webb,Bassist,Bridgend,39,Aquarius,February,18,1983,84014,,
2077,Rhys,Webb,Rugby Player,Bridgend,33,Sagittarius,December,9,1988,34261,,
2078,Rhys,Ward,TV Actor,Canada,32,Virgo,September,6,1989,86919,,
2079,Rhys,Wakefield,TV Actor,Cairns,33,Scorpio,November,20,1988,42637,,
2080,Rhys,Thomas,Director,England,43,Sagittarius,December,12,1978,85108,,
2081,Rhys,Stephenson,TV Show Host,London,28,Scorpio,October,29,1993,52833,,
2082,Rhys,Stanley,Australian Rules Footballer,Australia,31,Sagittarius,December,1,1990,8896,,
2083,Rhys,Slack,TV Actor,Vancouver,15,Aquarius,February,5,2007,160366,,
2084,Rhys,Rogers,Scooter Rider,Brisbane,18,Cancer,July,11,2003,89866,,
2085,Rhys,Priestland,Rugby Player,Carmarthen,35,Capricorn,January,9,1987,169457,,
2086,Rhys,Pickering,Instagram Star,England,27,Taurus,May,13,1995,65554,,
2087,Rhys,Parkin,TikTok Star,England,24,Aries,March,24,1998,128652,,
2088,Rhys,Miguel,Model, Kentucky ,21,Aquarius,February,15,2001,68645,,
2089,Rhys,McCabe,Soccer Player,Scotland,29,Leo,July,24,1992,201271,,
2090,Rhys,Lewis,Soul Singer,England,29,Pisces,March,18,1993,67328,,
2091,Rhys,Kosakowski,Dancer,Australia,27,Libra,October,18,1994,31387,,
2092,Rhys,James,Comedian,England,31,Taurus,April,30,1991,46422,,
2093,Rhys,Ifans,Movie Actor,Wales,54,Cancer,July,22,1967,22361,,
2094,Rhys,Hoskins,Baseball Player,Sacramento,29,Pisces,March,17,1993,40470,,
2095,Rhys,Herbert,Rapper,England,21,Cancer,June,29,2000,4640,,
2096,Rhys,Gilchrist,Instagram Star,Edinburgh,24,Sagittarius,December,21,1997,215240,,
2097,Rhys,Gannon,TV Actor,England,18,Leo,August,22,2003,96352,,
2098,Rhys,Evans,Soccer Player,England,40,Aquarius,January,27,1982,102054,,
2099,Rhys,Day,Soccer Player,Wales,39,Virgo,August,31,1982,203175,,
2100,Rhys,Dawkins,TikTok Star,Vancouver,21,Gemini,June,16,2000,5996,,
2101,Rhys,Darby,Comedian,New Zealand,48,Aries,March,21,1974,23496,,
2102,Rhys,Coiro,TV Actor,Italy,43,Pisces,March,12,1979,125062,,
2103,Rhys,Chatham,Composer,New York City,69,Virgo,September,19,1952,206179,,
2104,Rhys,Cadman,TV Actor,England,23,Libra,September,24,1998,67122,,
2105,Rhys,Bond,TV Actor,London,23,Gemini,June,11,1998,10542,,
2106,Rhys,Athayde,Fitness Instructor, New York ,28,Virgo,September,4,1993,42426,,
2107,Rhyon,Brown,TV Actress,Los Angeles,29,Libra,October,6,1992,31924,,
2108,rhynotiktok,rhynotiktok,TikTok Star,France,21,Sagittarius,December,2,2000,166070,,
2109,Rhymestyle,Rhymestyle,YouTube Star,United States,29,Capricorn,December,30,1992,19690,,
2110,Rhymefest,Rhymefest,Rapper,Chicago,44,Cancer,July,6,1977,69690,,
2111,Rhyme,Michaelson-Lara,DJ,Sydney,27,Capricorn,December,25,1994,47771,,
2112,Rhylee,Passfield,TikTok Star,Australia,26,Libra,September,23,1995,45882,,
2113,Rhylee,Gerber,Reality Star,United States,37,Aquarius,February,8,1985,62324,,
2114,Rhylan,Streloff,TikTok Star,Canada,32,Capricorn,January,9,1990,42413,,
2115,Rhydian,Roberts,Reality Star,England,39,Aquarius,February,14,1983,101183,,
2116,Rhyan,Alves,TikTok Star,Brazil,19,Virgo,September,18,2002,66304,,
2117,Rhuigi,Villasenor,Fashion Designer,Manila,29,Leo,August,15,1992,104792,,
2118,Rhonin,Swenson,MMA Fighter,United States,15,Pisces,March,6,2007,110392,,
2119,Rhonee,Rojas,Model,Oahu,40,Capricorn,January,9,1982,204815,,
2120,Rhondo,Jr.,Reality Star, New Jersey ,31,Taurus,April,27,1991,179396,,
2121,Rhonda,Withers,Instagram Star,Brisbane,47,Capricorn,January,15,1975,194356,,
2122,Rhonda,Vincent,Country Singer,Kirksville,59,Cancer,July,13,1962,73309,,
2123,Rhonda,Saunders,Instagram Star,United States,32,Gemini,June,1,1989,100697,,
2124,Rhonda,Sing,Wrestler,Calgary,,Pisces,February,21,1961,70372,Jul 27,
2125,Rhonda,Shear,Movie Actress,New Orleans,67,Scorpio,November,12,1954,139287,,
2126,Rhonda,Phan,TikTok Star, Oregon ,19,Aries,April,10,2003,48573,,
2127,Rhonda,Paul,Reality Star,United States,30,Gemini,May,28,1991,20956,,
2128,Rhonda,Kendrick,Family Member, California ,50,Leo,August,14,1971,99809,,
2129,Rhonda,Glenn,Sportscaster, Florida ,,Taurus,May,6,1946,218901,Feb 12,
2130,Rhonda,Fleming,Movie Actress,Los Angeles,,Leo,August,10,1923,55420,Oct 14,
2131,Rhonda,Byrne,TV Producer,Australia,71,Pisces,March,12,1951,127896,,
2132,Rhonda,Burchmore,Reality Star,Sydney,62,Taurus,May,15,1960,78010,,
2133,Rhona,Mitra,TV Actress,England,45,Leo,August,9,1976,43235,,
2134,Rhona,Bennett,TV Actress,Chicago,46,Taurus,May,10,1976,68880,,
2135,Rhoma,Irama,Guitarist,Tasikmalaya,75,Sagittarius,December,11,1946,91714,,
2136,Rhode,Kok,TikTok Star,Netherlands,18,Scorpio,October,31,2003,21469,,
2137,Rhoda,Montemayor,TV Actress,England,42,Gemini,May,31,1979,98097,,
2138,Rhoda,Griffis,Movie Actress,Raleigh,57,Capricorn,January,9,1965,136672,,
2139,Rhoda,Abbott,Titanic Survivor,England,,Capricorn,January,14,1873,142214,Feb 18,
2140,Rhod,Gilbert,Comedian,Carmarthen,53,Libra,October,18,1968,46230,,
2141,Rhita,Sampaio,TikTok Star,Brazil,21,Virgo,September,12,2000,90369,,
2142,Rhyno,Rhyno,Wrestler, Michigan ,46,Libra,October,7,1975,16967,,
2143,Rhino,Cool,Dog,United States,,Sagittarius,December,15,2015,90420,May 12,
2144,Rhinnan,Payne,TikTok Star,Canada,24,Scorpio,November,21,1997,118946,,
2145,Rhiannon,Wryn,Movie Actress,Los Angeles,22,Capricorn,January,4,2000,88795,,
2146,Rhiannon,Taylor,Instagram Star,Leeds,25,Sagittarius,November,27,1996,27938,,
2147,Rhiannon,McGavin,Poet,Los Angeles,24,Sagittarius,December,17,1997,97666,,
2148,Rhiannon,Mainwaring,TikTok Star,Wales,22,Aquarius,January,22,2000,111758,,
2149,Rhiannon,Lambert,Self-Help Author,England,33,Taurus,May,11,1989,180232,,
2150,Rhiannon,Kille,YouTube Star,England,20,Pisces,March,15,2002,97683,,
2151,Rhiannon,Johanna,Instagram Star,Newcastle,25,Capricorn,January,16,1997,98095,,
2152,Rhiannon,Fish,TV Actress,Calgary,31,Pisces,March,14,1991,20547,,
2153,Rhiannon,Cunningham,TikTok Star,Australia,23,Aquarius,February,3,1999,121813,,
2154,Rhiannon,Bosse,Instagram Star,United States,36,Taurus,May,19,1986,193644,,
2155,Rhiannon,Ashlee,YouTube Star,England,29,Sagittarius,December,21,1992,31964,,
2156,Rhianne,Parsons,TikTok Star,England,19,Aries,April,13,2003,48359,,
2157,Rhianne,Barreto,TV Actress,London,24,Aries,March,25,1998,70266,,
2158,Rhianna,DeVries,Voice Actress,United States,25,Scorpio,November,12,1996,21591,,
2159,Rhianna,ASMRMagic,YouTube Star,England,34,Sagittarius,December,8,1987,96365,,
2160,Rhianna,Abrey,Pop Singer,England,24,Leo,August,10,1997,3373,,
2161,Rhiann,Stevens,TikTok Star,Wales,22,Virgo,August,30,1999,132411,,
2162,Rhianatokarz,Rhianatokarz,TikTok Star, New Jersey ,21,Leo,August,6,2000,56972,,
2163,Rhian,Wilkinson,Soccer Player,Pointe-Claire,40,Taurus,May,12,1982,47571,,
2164,Rhian,Teasdale,Rock Singer,England,29,Pisces,March,17,1993,71954,,
2165,Rhian,Sugden,Model,England,35,Virgo,September,11,1986,55824,,
2166,Rhian,Ramos,Pop Singer,Makati,31,Libra,October,3,1990,25241,,
2167,Rhian,Hy,Blogger,England,35,Aries,March,23,1987,49867,,
2168,Rhian,Brewster,Soccer Player,Dagenham,22,Aries,April,1,2000,45365,,
2169,Rhian,Bremmer,Dancer,England,22,Aquarius,February,10,2000,179935,,
2170,Rhia,Styles,Blogger,England,26,Aquarius,January,29,1996,84752,,
2171,Rhia,Official,TikTok Star,Wales,26,Virgo,September,20,1995,4081,,
2172,Rhevury,Rhevury,TikTok Star,United States,29,Libra,October,8,1992,136988,,
2173,Rhett,Willman,TV Actor, Kentucky ,44,Scorpio,November,13,1977,185275,,
2174,Rhett,Wellington,Model,San Francisco,29,Pisces,March,5,1993,167948,,
2175,Rhett,Titus,Wrestler, New Jersey ,34,Virgo,September,15,1987,117017,,
2176,Rhett,Miller,Country Singer, Texas ,51,Virgo,September,6,1970,138085,,
2177,Rhett,McLaughlin,YouTube Star,Macon,44,Libra,October,11,1977,1546,,
2178,Rhett,LeRoy,YouTube Star,United States,14,Scorpio,October,24,2007,2804,,
2179,Rhett,Green,TikTok Star,United States,19,Aquarius,February,6,2003,178131,,
2180,Rhett,Fisher,TV Actor, Indiana ,41,Gemini,May,22,1980,93628,,
2181,Rhett,Eala,Fashion Designer,Philippines,47,Aquarius,February,8,1975,48356,,
2182,Rhett,Akins,Country Singer,Valdosta,52,Libra,October,13,1969,30810,,
2183,Rhesma,Annissa,Blogger,Indonesia,25,Taurus,April,26,1997,134523,,
2184,Rhenzy,Feliz,TV Actor,United States,24,Scorpio,October,26,1997,7589,,
2185,Rhener,Freitas,TV Actor,Brazil,26,Sagittarius,December,19,1995,128069,,
2186,Rhenata,Schmidt,TV Show Host,Sao Paulo,41,Scorpio,November,5,1980,200839,,
2187,Rhema,Marvanne,YouTube Star,Dallas,19,Virgo,September,15,2002,33192,,
2188,Rhegan,Coursey,TikTok Star,Dallas,19,Leo,July,23,2002,5014,,
2189,Rhed,Bustamante,Movie Actress,Philippines,16,Virgo,August,26,2005,23299,,
2190,Rheanna,Schultz,TikTok Star, Minnesota ,16,Leo,July,31,2005,57316,,
2191,Rheagan,Wallace,TV Actress,Dallas,34,Gemini,June,9,1987,148058,,
2192,Rhea,Walls,Gospel Singer, Texas ,26,Virgo,September,19,1995,40101,,
2193,Rhea,Shah,TikTok Star,England,18,Cancer,July,8,2003,100884,,
2194,Rhea,Seehorn,TV Actress, Virginia ,50,Taurus,May,12,1972,22980,,
2195,Rhea,Santos,Journalist,Philippines,42,Gemini,June,1,1979,186915,,
2196,Rhea,Raj,Pop Singer,New York City,22,Aries,April,5,2000,57261,,
2197,Rhea,Perlman,TV Actress,Brooklyn,74,Aries,March,31,1948,17872,,
2198,Rhea,Norwood,TV Actress,England,20,Gemini,June,3,2001,5200,,
2199,Rhea,Litre,Pop Singer,San Diego,37,Scorpio,October,28,1984,139403,,
2200,Rhea,Kapoor,Film Producer,India,35,Pisces,March,5,1987,111349,,
2201,Rhea,Gupte,Photographer,India,31,Virgo,September,1,1990,203713,,
2202,Rhea,Ellen,YouTube Star,England,29,Aquarius,January,24,1993,111158,,
2203,Rhea,Durham,Model,Lakeland,43,Cancer,July,1,1978,48539,,
2204,Rhea,Butcher,Comedian,Akron,39,Leo,August,12,1982,109917,,
2205,Rhea,Bailey,TV Actress,England,38,Cancer,July,12,1983,91378,,
2206,Rhatha,Phongam,Movie Actress,Bangkok,39,Taurus,May,19,1983,202222,,
2207,Rhashan,Stone,TV Actor,England,52,Scorpio,November,3,1969,122874,,
2208,Rhashad,Lawery,TikTok Star,Atlanta,16,Libra,September,23,2005,74806,,
2209,Rhap,Salazar,World Music Singer,Quezon City,26,Aquarius,February,3,1996,160896,,
2210,rhania_julia,rhania_julia,TikTok Star,United States,20,Aries,April,3,2002,221357,,
2211,Rhaiffe,Ortiz,Photographer,Brazil,33,Pisces,March,6,1989,192095,,
2212,Rhaea,Estelle,YouTube Star,Canada,28,Aquarius,February,1,1994,56858,,
2213,Rhabby_V,Rhabby_V,Twitch Star,United States,27,Scorpio,October,24,1994,31450,,
2214,RGT,85,YouTube Star,United States,36,Cancer,July,4,1985,53292,,
2215,RGA,Gaming,YouTube Star,United States,35,Aries,April,6,1987,41365,,
2216,RG,Official,YouTube Star,Buffalo,22,Virgo,September,9,1999,3500,,
2217,RG,Collingwood,Philosopher,England,,Pisces,February,22,1889,139841,Jan 9,
2218,RG,Armstrong,Movie Actor, AL ,,Aries,April,7,1917,112832,Jul 27,
2219,Rezza,Dude,YouTube Star,Penang,26,Libra,October,10,1995,91467,,
2220,REZZ,REZZ,Music Producer,Niagara Falls,27,Aries,March,28,1995,30835,,
2221,REZO,REZO,YouTube Star,Germany,29,Leo,August,14,1992,17159,,
2222,Reznor,Allen,Movie Actor,United States,11,Gemini,June,5,2010,170344,,
2223,Rezky,Adhitya,Soap Opera Actor,Jakarta,37,Pisces,February,26,1985,185228,,
2224,Rezigiusz,Rezigiusz,YouTube Star,Poland,25,Scorpio,November,9,1996,31986,,
2225,Rezar,Rezar,Wrestler,Amsterdam,27,Gemini,June,16,1994,82368,,
2226,Reza,Zakarya,World Music Singer,Surabaya,33,Taurus,May,12,1989,219932,,
2227,Reza,Shah,World Leader,Iran,,Pisces,March,15,1878,78844,Jul 26,
2228,Reza,Sadha,YouTube Star,Indonesia,35,Libra,September,24,1986,136677,,
2229,Reza,Rahadian,Movie Actor,Indonesia,35,Pisces,March,5,1987,72712,,
2230,Reza,Pishro,Rapper,Tehran,34,Aquarius,February,1,1988,208314,,
2231,Reza,Parastesh,Instagram Star,Iran,29,Scorpio,November,21,1992,155491,,
2232,Reza,Pahlavi,Politician,Tehran,61,Scorpio,October,31,1960,102141,,
2233,Reza,Oktovian,YouTube Star,Indonesia,31,Libra,October,15,1990,18213,,
2234,Reza,Norouzi,Soccer Player,Iran,39,Virgo,September,21,1982,217456,,
2235,Reza,Mustar,Cartoonist,Indonesia,38,Scorpio,October,25,1983,210320,,
2236,Reza,Mokhtarian,Entrepreneur,Iran,39,Leo,August,5,1982,208260,,
2237,Reza,Khodadadi,Painter,Ardabil,61,Pisces,February,26,1961,160765,,
2238,Reza,Khan,YouTube Star,United States,26,Sagittarius,November,22,1995,25735,,
2239,Reza,Gunawan,Instagram Star,Jakarta,46,Aquarius,January,21,1976,191524,,
2240,Reza,Ghoochannejhad,Soccer Player,Mashhad,34,Virgo,September,20,1987,108042,,
2241,Reza,Farahan,Reality Star,Tehran,48,Leo,August,5,1973,20095,,
2242,Reza,Darmawangsa,YouTube Star,Bandung,24,Capricorn,January,4,1998,60038,,
2243,Reza,Chandika,Radio Host,Indonesia,30,Virgo,September,5,1991,180169,,
2244,Reza,Attaran,Movie Actor,Iran,54,Aries,March,31,1968,78811,,
2245,Reza,Aslan,Teacher,Iran,50,Taurus,May,3,1972,148299,,
2246,Reza,Artamevia,World Music Singer,Jakarta,48,Gemini,May,29,1973,211383,,
2247,Reza,Aditya,Instagram Star,Jakarta,36,Taurus,May,17,1986,216244,,
2248,Reyond,Ancheta,Dancer,Canada,19,Capricorn,January,10,2003,27925,,
2249,Reynolds,Wolf,Journalist, North Carolina ,52,Pisces,March,16,1970,131680,,
2250,Reynolds,Price,Poet, North Carolina ,,Aquarius,February,1,1933,184080,Jan 20,
2251,Reynold,Toepfer,Reality Star, Texas ,39,Libra,October,6,1982,136499,,
2252,Reynold,Romão,YouTube Star,Brazil,29,Taurus,April,29,1993,162364,,
2253,Reynold,Poernomo,Chef,Surabaya,28,Sagittarius,December,4,1993,32177,,
2254,Reynold,Johnson,Computer Scientist, Minnesota ,,Cancer,July,16,1906,197541,Sep 15,
2255,Reynaldo,Silva,Soccer Player,Brazil,32,Virgo,August,24,1989,94673,,
2256,Reynaldo,Rossano,Comedian,Mexico City,47,Gemini,June,12,1974,205432,,
2257,Reynaldo,Pacheco,Movie Actor,La Paz,35,Aquarius,January,24,1987,201453,,
2258,Reynaldo,Martino,Guitarist,Miami,44,Taurus,May,11,1978,209933,,
2259,Reynaldo,Gianecchini,Soap Opera Actor,Sao Paulo,49,Scorpio,November,12,1972,123367,,
2260,Reynaldo,Armas,Folk Singer,Venezuela,68,Leo,August,4,1953,213948,,
2261,Reyna,Roberts,Pop Singer,Anchorage,24,Leo,August,15,1997,67696,,
2262,Reyna,Madera,TikTok Star,Dominican Republic,21,Libra,October,18,2000,173576,,
2263,Reyna,Love,Instagram Star,Miami,30,Taurus,April,25,1992,85650,,
2264,Reyna,Disalvo,Model, Michigan ,38,Scorpio,November,21,1983,198138,,
2265,Reyna,Franco,Radio Host,San Salvador,36,Leo,July,30,1985,182981,,
2266,Reyna,Biddy,Poet,Los Angeles,27,Gemini,June,18,1994,86139,,
2267,Reymundo,Hernández,Instagram Star,Mexico,22,Pisces,February,25,2000,71290,,
2268,Reymound,Fabito,YouTube Star, North Carolina ,27,Cancer,July,7,1994,31043,,
2269,Reylynn,Caster,TV Actress,Wichita,19,Pisces,March,3,2003,14449,,
2270,Reyli,Barba,World Music Singer,Mexico,50,Aries,April,12,1972,116702,,
2271,Reykon,Reykon,Reggaeton Singer,Envigado,35,Sagittarius,December,12,1986,48464,,
2272,Reyhna,Malhotra,TV Actress,Srinagar,31,Libra,September,26,1990,156597,,
2273,Reyhan,Birinci,Instagram Star,Turkey,36,Libra,October,20,1985,108938,,
2274,Reyes,Gasca,Entrepreneur,Mexico,32,Taurus,April,30,1990,107902,,
2275,Reyanna,Cuevas,Rapper,Melbourne,20,Gemini,June,3,2001,62926,,
2276,Reyan,Abdallah,Instagram Star,Lebanon,28,Libra,September,29,1993,132897,,
2277,Reya,Benitez,DJ,United States,29,Aries,April,7,1993,51978,,
2278,Rey,Washam,Drummer, Texas ,61,Pisces,March,14,1961,212162,,
2279,Rey,Valera,World Music Singer,Philippines,68,Taurus,May,4,1954,116286,,
2280,Rey,Utami,TV Show Host,Jakarta,27,Aries,March,24,1995,213440,,
2281,Rey,World,YouTube Star,United States,10,Scorpio,November,4,2011,139119,,
2282,Rey,Sanchez,Baseball Player,birthplace.Río Piedras,54,Libra,October,5,1967,175400,,
2283,Rey,Ruiz,World Music Singer,Cuba,52,Cancer,June,21,1969,191494,,
2284,Rey,Ordóñez,Baseball Player,Havana,51,Capricorn,January,11,1971,213142,,
2285,Rey,Jr.,Wrestler,Chula Vista,47,Sagittarius,December,11,1974,2360,,
2286,Rey,Sr.,Wrestler,Tijuana,64,Capricorn,January,8,1958,6235,,
2287,Rey,Maualuga,Football Player, OK ,35,Aquarius,January,20,1987,124330,,
2288,Rey,Grupero,TikTok Star,United States,55,Pisces,March,11,1967,202635,,
2289,Rey,Fénix,Wrestler,Mexico City,31,Capricorn,December,30,1990,55196,,
2290,Rey,Caballeros,TikTok Star,Dominican Republic,25,Leo,July,23,1996,83911,,
2291,Rey,Damas,TikTok Star,Honduras,21,Libra,September,25,2000,11681,,
2292,Rey,Bucanero,Wrestler,Mexico,47,Cancer,July,19,1974,181519,,
2293,Rexx,Raj,Rapper,United States,32,Aquarius,January,30,1990,130685,,
2294,RexTestarossa,RexTestarossa,TikTok Star,United States,31,Taurus,May,15,1991,213407,,
2295,Rexex,Rexex,YouTube Star,United States,25,Taurus,May,17,1997,53684,,
2296,Rex,White,Race Car Driver, North Carolina ,91,Leo,August,17,1930,200060,,
2297,Rex,Walters,Basketball Coach, Nebraska ,52,Pisces,March,12,1970,187715,,
2298,Rex,Walheim,Astronaut, California ,59,Libra,October,10,1962,211028,,
2299,Rex,Swash,Family Member,England,2,Gemini,May,23,2019,95434,,
2300,Rex,Stout,Novelist, Indiana ,,Sagittarius,December,1,1886,173883,Oct 27,
2301,Rex,Stewart,Trumpet Player, Pennsylvania ,,Pisces,February,22,1907,209214,Sep 7,
2302,Rex,Smith,TV Actor,Jacksonville,66,Virgo,September,19,1955,101628,,
2303,Rex,Ryan,Football Coach,Ardmore,59,Sagittarius,December,13,1962,63952,,
2304,Rex,Reed,Journalist,Fort Worth,83,Libra,October,2,1938,174847,,
2305,Rex,Pickett,Screenwriter, California ,69,Cancer,July,9,1952,217412,,
2306,Rex,Pflueger,Basketball Player,Mission Viejo,25,Leo,August,4,1996,122745,,
2307,Rex,County,Pop Singer,England,24,Taurus,May,4,1998,2081,,
2308,Rex,Miller,Novelist, Montana ,,Taurus,April,25,1939,209030,May 21,
2309,Rex,Maughan,Entrepreneur, Utah ,85,Scorpio,November,20,1936,163011,,
2310,Rex,Lunsford,TikTok Star, Kentucky ,19,Sagittarius,December,3,2002,13135,,
2311,Rex,Linn,TV Actor, TX ,65,Scorpio,November,13,1956,95736,,
2312,Rex,Lee,TV Actor,Warren,53,Capricorn,January,7,1969,34039,,
2313,Rex,Intal,Volleyball Player,Quezon City,27,Virgo,September,7,1994,148301,,
2314,Rex,Hunt,Australian Rules Footballer,Australia,73,Pisces,March,7,1949,182385,,
2315,Rex,Hudler,Sportscaster,Tempe,61,Virgo,September,2,1960,182897,,
2316,Rex,Harrison,Movie Actor,England,,Pisces,March,5,1908,47366,Jun 2,
