,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
2072,Natalia,Jiménez,Pop Singer,Madrid,40,Capricorn,December,29,1981,30182,,
2073,Natalia,Jiménez,TikTok Star,Madrid,18,Taurus,May,8,2004,33971,,
2074,Natalia,Jerez,TV Actress,Bogota,39,Aries,March,23,1983,195907,,
2075,Natalia,Jauregui,Instagram Star,United States,19,Pisces,February,21,2003,21164,,
2076,Natalia,Itani,Instagram Star,Dubai,36,Scorpio,November,9,1985,73136,,
2077,Natalia,Inoue,Instagram Star,Los Angeles,36,Pisces,February,25,1986,164388,,
2078,Natalia,Homolova,Blogger,Slovakia,31,Aquarius,February,12,1991,190565,,
2079,Natalia,Gutkiewicz,Instagram Star,Poznan,23,Scorpio,November,16,1998,191364,,
2080,Natalia,Gutierrez,TikTok Star,Mexico,19,Sagittarius,December,18,2002,161279,,
2081,Natalia,Gulkowska,Model,Warsaw,26,Scorpio,October,26,1995,199777,,
2082,Natalia,Guitler,Volleyball Player,Brazil,34,Gemini,June,4,1987,129551,,
2083,Natália,Guimarães,TV Actress,Juiz de Fora,37,Capricorn,December,25,1984,164363,,
2084,Natalia,Guerrero,Soap Opera Actress,Irapuato,34,Virgo,September,9,1987,12508,,
2085,Nataliya,Gotsiy,Model,Ukraine,36,Cancer,July,10,1985,154603,,
2086,Natalia,Gordienko,Pop Singer,Chisinau,34,Sagittarius,December,11,1987,80277,,
2087,Natalia,Boneta,Instagram Star,Mexico,27,Cancer,July,4,1994,175446,,
2088,Natalia,Giraldo,Instagram Star,Colombia,24,Taurus,May,11,1998,128268,,
2089,Natalia,Gil,Instagram Star,Spain,24,Sagittarius,November,22,1997,179426,,
2090,Natalia,Germanou,Songwriter,Greece,56,Cancer,June,22,1965,147722,,
2091,Natalia,Georgala,Blogger,Greece,31,Cancer,June,25,1990,186334,,
2092,Natalia,Garza,YouTube Star,United States,26,Sagittarius,December,1,1995,147872,,
2093,Natalia,Garibotto,Instagram Star,Sao Paulo,29,Capricorn,January,15,1993,29955,,
2094,Natalia,Fonte,TikTok Star, New York ,20,Aries,April,19,2002,66376,,
2095,Natalia,Ferviú,Stylist,Spain,40,Aquarius,January,20,1982,164238,,
2096,Natalia,Fedner,Fashion Designer,Chernivtsi,39,Aquarius,February,12,1983,194923,,
2097,Natalia,Fabia,Painter,United States,39,Aries,April,3,1983,212532,,
2098,Natalia,Estrada,TikTok Star,Venezuela,18,Capricorn,December,29,2003,9051,,
2099,Natalia,Esperón,TV Actress,Mexico City,47,Scorpio,November,14,1974,111189,,
2100,Natalia,Dyer,TV Actress,Nashville,27,Capricorn,January,13,1995,901,,
2101,Natalia,Durazo,Entrepreneur, California ,36,Libra,October,2,1985,14668,,
2102,Natalia,Dragoumi,TV Actress,Athens,49,Aquarius,February,4,1973,199491,,
2103,Natália,Dias,Illustrator,Rio de Janeiro,28,Aries,March,30,1994,153175,,
2104,Natalia,Molina,TV Actress,Linares,31,Sagittarius,December,19,1990,90887,,
2105,Natalia,Flor,TikTok Star,Peru,21,Aries,April,2,2001,51363,,
2106,Natália,David,Instagram Star,Brazil,24,Sagittarius,December,6,1997,206407,,
2107,Natalia,Damini,Pop Singer,Brazil,30,Pisces,March,17,1992,213041,,
2108,Natalia,Cumbrera,Instagram Star,Spain,23,Taurus,April,24,1999,163804,,
2109,Natália,Correia,Poet,Portugal,,Virgo,September,13,1923,200909,Mar 16,
2110,Natalia,Coronado,Movie Actress,Mexico,16,Scorpio,October,27,2005,94854,,
2111,Natalia,Cordova-Buckley,TV Actress,Mexico City,39,Sagittarius,November,25,1982,48214,,
2112,Natalia,Coll,Instagram Star,Bilbao,33,Libra,October,21,1988,60017,,
2113,Natalia,Cigliuti,TV Actress,New York City,43,Virgo,September,6,1978,116693,,
2114,Natalia,Cestti,TikTok Star,United States,21,Aquarius,February,13,2001,138964,,
2115,Natalia,Castillo,Instagram Star,Colombia,31,Libra,September,25,1990,67495,,
2116,Natalia,Castellar,Model,United States,22,Virgo,August,26,1999,58897,,
2117,Natalia,Carvajal,Pageant Contestant,San Jose,31,Virgo,September,14,1990,143505,,
2118,Natalia,Cardoso,YouTube Star,Brazil,29,Aries,March,22,1993,57540,,
2119,Natalia,Cangueiro,TikTok Star,Brazil,23,Virgo,August,29,1998,135690,,
2120,Natalia,Cabezas,Blogger,Madrid,34,Pisces,February,21,1988,147167,,
2121,Natalia,Bush,Model,Tenerife,37,Scorpio,November,14,1984,177835,,
2122,Natalia,Brzezinski,Entrepreneur,United States,38,Aries,April,1,1984,143784,,
2123,Natalia,Bryant,Model,Los Angeles,19,Capricorn,January,19,2003,3193,,
2124,Natalia,Boussart,Instagram Star,Mexico,19,Capricorn,January,2,2003,114939,,
2125,Natalia,Borrego,TikTok Star,Sao Paulo,13,Cancer,July,14,2008,3591,,
2126,Natalia,Borges,Model,Brazil,35,Sagittarius,November,26,1986,160462,,
2127,Natalia,Betancurt,TV Actress,Bogota,42,Aries,April,4,1980,153325,,
2128,Natalia,Betancourt,Model,Medellin,42,Aries,April,4,1980,134208,,
2129,Natalia,Bencicova,Photographer,Slovakia,29,Sagittarius,December,4,1992,201805,,
2130,Natalia,Belda,Makeup Artist,Spain,41,Virgo,September,19,1980,206499,,
2131,Natalia,Becker,Doctor,Italy,31,Capricorn,December,28,1990,135692,,
2132,Natalia,Barulich,Model, California ,30,Capricorn,January,13,1992,22583,,
2133,Natalia,Barsanelli,TikTok Star,Brazil,16,Taurus,April,28,2006,50303,,
2134,Natalia,Barbu,Rock Singer,Moldova,42,Leo,August,22,1979,146291,,
2135,Natalia,Azahara,TV Actress,Spain,21,Gemini,June,8,2000,32275,,
2136,Natalia,Avelon,TV Actress,Poland,42,Aries,March,29,1980,161789,,
2137,Natália,Ariede,Journalist,Brazil,40,Aries,April,19,1982,215881,,
2138,Natalia,Arbeláez,Instagram Star,Colombia,32,Leo,August,14,1989,203873,,
2139,Natalia,Álvarez,TV Show Host,Costa Rica,33,Virgo,September,5,1988,186285,,
2140,Natalia,Aguirre,YouTube Star,Argentina,22,Virgo,August,27,1999,151820,,
2141,Natalia,Aguilar,Pop Singer,Hermosillo,26,Pisces,March,2,1996,110073,,
2142,Natalia,Afanador,Pop Singer,Colombia,25,Leo,August,14,1996,56962,,
2143,Natalia,Coelho,Bodybuilder,Brazil,26,Taurus,April,30,1996,169315,,
2144,Natali,Yura,Pop Singer,South Korea,31,Aries,April,4,1991,157994,,
2145,Natali,Thanou,Model,Belgrade,39,Capricorn,January,6,1983,182993,,
2146,Natali,Rogava,TikTok Star,Georgia (country),21,Aquarius,February,12,2001,129904,,
2147,Natali,Permyakova,Instagram Star,Moscow,34,Pisces,March,8,1988,216149,,
2148,Natali,Ortiz,Reality Star,Colombia,35,Gemini,June,19,1986,174906,,
2149,Natali,Nylon,Instagram Star,Russia,23,Scorpio,November,20,1998,182345,,
2150,Natali,Morris,Journalist,San Leandro,43,Virgo,August,28,1978,210963,,
2151,Natali,Litvinova,Photographer,Russia,29,Virgo,September,10,1992,116303,,
2152,Natali,Khlebnikova,Instagram Star,Denmark,30,Aries,April,4,1992,205880,,
2153,Natali,Juliette,TikTok Star, California ,19,Leo,August,3,2002,164311,,
2154,Natali,Germanotta,Family Member,New York City,30,Pisces,March,10,1992,63593,,
2155,Natali,Carmona,YouTube Star,United States,25,Scorpio,November,1,1996,66224,,
2156,Natalee,Holloway,, Mississippi ,,Libra,October,21,1986,7785,,
2157,Natalee,Harris,Reality Star,Wales,33,Gemini,May,27,1988,45300,,
2158,Natalan,Natalan,YouTube Star,Guatemala City,23,Scorpio,November,11,1998,59308,,
2159,Natalia,Duran,TV Actress,Colombia,38,Aquarius,January,30,1984,113034,,
2160,Natahlia,Colbourne,Movie Actress,London,,,,,,83472,,
2161,Natachat,Chanchiew,Model,Bangkok,30,Leo,August,14,1991,206320,,
2162,Natacha,Peyre,Model,Spain,37,Aries,March,26,1985,157822,,
2163,Natacha,Oceane,YouTube Star,England,28,Leo,August,6,1993,15689,,
2164,Natacha,Ngendabanka,World Music Singer,Bujumbura,35,Capricorn,January,5,1987,203573,,
2165,Natacha,Karam,TV Actress,London,27,Aries,April,3,1995,49849,,
2166,Natacha,Jaitt,TV Actress,Argentina,,Leo,August,13,1977,167592,Feb 23,
2167,Natacha,Birds,Blogger,France,34,Pisces,February,20,1988,159449,,
2168,Natacha,Atlas,World Music Singer,Belgium,58,Pisces,March,20,1964,181166,,
2169,Nata,Lee,Model,Russia,23,Aquarius,February,17,1999,16591,,
2170,Nata,Albot,Journalist,Chisinau,42,Scorpio,October,26,1979,156260,,
2171,Nataša,Pavlović,TV Show Host,Croatia,47,Taurus,May,2,1975,145605,,
2172,Nat,Zang,TV Actor,Seattle,26,Pisces,March,4,1996,10477,,
2173,Nat,Young,Surfer,Sydney,74,Scorpio,November,14,1947,187731,,
2174,Nat,Wolff,Movie Actor,Los Angeles,27,Sagittarius,December,17,1994,5916,,
2175,Nat,Turner,Civil Rights Leader, Virginia ,,Libra,October,2,1800,24301,Nov 11,
2176,Nat,Tiktokroom,Instagram Star,United States,18,Virgo,August,29,2003,20890,,
2177,Nat,Thewphaingam,World Music Singer,Bangkok,32,Gemini,June,5,1989,198709,,
2178,Nat,Stuckey,Country Singer, Texas ,,Sagittarius,December,17,1933,210820,Aug 24,
2179,Nat,Sakdatorn,World Music Singer,Chiang Mai,39,Aquarius,January,24,1983,176271,,
2180,Nat,Pierce,Pianist, Massachusetts ,,Cancer,July,16,1925,217441,Jun 10,
2181,Nat,Pendleton,Movie Actor,Davenport,,Leo,August,9,1895,194337,Oct 12,
2182,ThingsNatSays,ThingsNatSays,Live.me Star,Dominican Republic,31,Sagittarius,December,10,1990,146925,,
2183,Nat,Kringoudis,Self-Help Author,Australia,43,Libra,October,18,1978,210618,,
2184,Nat,Cole,Jazz Singer,Montgomery,,Pisces,March,17,1919,11701,Feb 15,
2185,Nat,Ho,TV Actor,Singapore,37,Virgo,August,23,1984,135674,,
2186,Nat,Faxon,TV Actor,Boston,46,Libra,October,11,1975,39838,,
2187,nat.drawsss,nat.drawsss,TikTok Star,Boston,14,Gemini,June,19,2007,78165,,
2188,Nat,Kraker,Model,Spain,27,Leo,August,14,1994,219068,,
2189,Nat,ChillGxd,YouTube Star,New Haven,29,Libra,October,7,1992,208632,,
2190,Nat,Cebrián,Instagram Star,Spain,30,Capricorn,January,13,1992,190568,,
2191,Nat,Borchers,Soccer Player, Arizona ,41,Aries,April,13,1981,183362,,
2192,Nat,Berhe,Football Player,Fontana,30,Cancer,July,6,1991,89937,,
2193,Nat,Barbosa,TikTok Star,Brazil,22,Libra,September,27,1999,175214,,
2194,Nat,Alise,TikTok Star,Australia,31,Sagittarius,December,16,1990,14704,,
2195,Nat,Adderley,Trumpet Player,Tampa,,Sagittarius,November,25,1931,185528,Jan 2,
2196,Natália,Zambiasi,Model,Rio Grande,32,Aries,April,3,1990,195272,,
2197,Natália,Stangherlin,DJ,Santa Maria,19,Aries,March,21,2003,201768,,
2198,Nasya,Nazifah,YouTube Star,Indonesia,16,Taurus,April,25,2006,62589,,
2199,Nasya,Marcella,Soap Opera Actress,Jakarta,25,Sagittarius,December,9,1996,76522,,
2200,Naswyn,Naswyn,TikTok Star,Switzerland,20,Aquarius,February,12,2002,17218,,
2201,Nastyusha,Nice,TikTok Star,Russia,26,Cancer,July,15,1995,173535,,
2202,cariad_ryan,cariad_ryan,TikTok Star,England,23,Taurus,April,27,1999,86460,,
2203,Nastya,Zhidkova,Model,Russia,25,Scorpio,October,29,1996,70235,,
2204,Nastya,Tropicelle,YouTube Star,Russia,,Aquarius,February,5,2002,18513,Jun 21,
2205,Nastya,Stolbunova,TikTok Star,Russia,17,Gemini,June,12,2004,178453,,
2206,Nastya,Sten,Model,Moscow,27,Aries,March,22,1995,177266,,
2207,Nastya,Shmakova,Instagram Star,Russia,25,Scorpio,November,16,1996,49019,,
2208,Nastya,Odnovol,YouTube Star,Russia,13,Libra,October,14,2008,103127,,
2209,Nastya,Nass,Instagram Star,Ukraine,27,Sagittarius,December,5,1994,14452,,
2210,Nastya,Lisansky,Instagram Star,Israel,40,Scorpio,October,24,1981,123501,,
2211,Nastya,Kyzmina,Instagram Star,Russia,28,Taurus,April,30,1994,206275,,
2212,Nastya,Kusakina,Model,Penza,27,Capricorn,January,18,1995,67459,,
2213,Nastya,Kreslina,Pop Singer,Riga,26,Scorpio,November,13,1995,10283,,
2214,Nastya,Kamenskykh,Pop Singer,Kiev,35,Taurus,May,4,1987,88125,,
2215,Nastya,Ivleeva,Instagram Star,Russia,31,Pisces,March,8,1991,91026,,
2216,Nastya,Galantseva,Instagram Star,Russia,24,Scorpio,October,31,1997,195484,,
2217,Nastya,Ferz,Instagram Star,Moscow,28,Aquarius,January,21,1994,178736,,
2218,Nastya,Anisimova,TikTok Star,Ukraine,21,Capricorn,January,3,2001,192108,,
2219,Nasty,Horse,Reality Star,Harrisburg,35,Gemini,June,6,1986,96012,,
2220,Nasty,C,Rapper,Durban,25,Aquarius,February,11,1997,13344,,
2221,Nastiti,Dewi,Pop Singer,Bandung,54,Libra,October,18,1967,211367,,
2222,Nastia,Nastia,DJ,Kiev,35,Taurus,May,20,1987,184023,,
2223,Nastia,twinsxtn,TikTok Star,Madrid,21,Leo,August,17,2000,169419,,
2224,Nastia,Rizik,YouTube Star,Russia,20,Capricorn,January,15,2002,112195,,
2225,Nastia,Poberezhna,Instagram Star,Ukraine,30,Pisces,February,29,1992,214206,,
2226,Nastia,Liukin,Gymnast,Moscow,32,Scorpio,October,30,1989,8030,,
2227,Nastia,Kamenskykh,YouTube Star,Kyiv,35,Taurus,May,4,1987,129657,,
2228,Nastia,Fit,Instagram Star,Moscow,34,Virgo,September,6,1987,216219,,
2229,Nastia,Cloutier-Ignatiev,Photographer,Canada,24,Leo,August,7,1997,203438,,
2230,Nastassja,Bolívar,Model,Miami,33,Scorpio,October,24,1988,122172,,
2231,Nastassia,Yaramchuk,Reality Star,Gomel,31,Cancer,July,9,1990,144895,,
2232,Nastassia,Thomas,Instagram Star, California ,38,Virgo,September,5,1983,100789,,
2233,Nastassia,Smith,Reality Star, New York ,33,Scorpio,November,10,1988,42185,,
2234,Nastassia,Ponomarenko,YouTube Star, California ,22,Sagittarius,December,4,1999,29987,,
2235,Nastassja,Kinski,Movie Actress,Berlin,61,Aquarius,January,24,1961,57332,,
2236,Nastasiya,Ovechkina,Model,Moscow,28,Scorpio,November,16,1993,162222,,
2237,Nastasia,Townsend,Reality Star,Sacramento,34,Sagittarius,December,18,1987,17381,,
2238,Nastasia,Scott,Model, Pennsylvania ,29,Leo,July,30,1992,103839,,
2239,Nastasia,Noens,Skier,Nice,33,Virgo,September,12,1988,210142,,
2240,Nassir,Little,Basketball Player,Pensacola,22,Aquarius,February,11,2000,75393,,
2241,Nassim,Ziadia,TV Actor,Tunisia,26,Pisces,February,29,1996,167470,,
2242,Nassim,Taleb,Essayist,Lebanon,62,Aries,March,27,1960,30230,,
2243,Nassim,Ssimou,Instagram Star,Algeria,28,Taurus,May,7,1994,105314,,
2244,Nassim,Sahili,Bodybuilder,France,34,Capricorn,December,26,1987,119931,,
2245,Nassim,Raissi,World Music Singer,Tunisia,25,Cancer,June,24,1996,186123,,
2246,Nassim,Lyes,TV Actor,Nimes,33,Gemini,June,3,1988,165160,,
2247,Nassim,Guammaz,Skateboarder,Spijkenisse,28,Scorpio,October,31,1993,147313,,
2248,Nassim,Cyrus,Instagram Star,Iran,56,Virgo,September,6,1965,213237,,
2249,Nassif,Zeytoun,World Music Singer,Syria,33,Libra,September,25,1988,27150,,
2250,Nassier,Wahab,World Music Singer,Malaysia,60,Aries,April,18,1962,195608,,
2251,Nasser,Sultan,Reality Star,Australia,55,Taurus,May,9,1967,142067,,
2252,Nasser,Rodrigues,Reality Star,Brazil,29,Sagittarius,November,25,1992,214507,,
2253,Nasser,Hussain,Cricket Player,India,54,Aries,March,28,1968,110097,,
2254,Nasser,Hejazi,Soccer Player,Iran,,Sagittarius,December,14,1949,217261,May 23,
2255,Nasser,Ferreiro,TikTok Star,Mexico,24,Sagittarius,December,1,1997,111978,,
2256,Nasser,Hamad,Prince,Bahrain,35,Taurus,May,8,1987,81215,,
2257,Nasser,Attiyah,Race Car Driver,Qatar,51,Sagittarius,December,21,1970,160729,,
2258,Nasser,Al-shamrani,Soccer Player,Mecca,38,Sagittarius,November,23,1983,127799,,
2259,Nasser,Qasabi,Comedian,Saudi Arabia,60,Sagittarius,November,28,1961,54732,,
2260,Nasser,Al-Khelaifi,Tennis Player,Doha,48,Scorpio,November,12,1973,60088,,
2261,Nasrul,Nassar,Film Producer,Malaysia,24,Scorpio,November,11,1997,207808,,
2262,Nasrollah,Radesh,TV Actor,Abadan,55,Sagittarius,December,3,1966,204365,,
2263,Nasrin,Suleiman,Instagram Star,Tanzania,28,Aquarius,January,21,1994,148564,,
2264,Nasrin,Moghanloo,Movie Actress,Tehran,53,Cancer,June,22,1968,123366,,
2265,Nasri,Atweh,Pop Singer,Toronto,41,Capricorn,January,10,1981,35819,,
2266,Nasreen,Huq,Civil Rights Leader,Bangladesh,,Scorpio,November,18,1958,115765,Apr 24,
2267,Nasrat,Haqparast,MMA Fighter,Afghanistan,26,Leo,August,22,1995,142159,,
2268,Nasrallah,Sfeir,Religious Leader,Lebanon,,Taurus,May,15,1920,123654,May 12,
2269,Nasr,Mahrous,Composer,Egypt,53,Capricorn,January,7,1969,210018,,
2270,Nasnas,Nasnas,YouTube Star,Netherlands,21,Aries,April,14,2001,129252,,
2271,nasminejoonan,nasminejoonan,TikTok Star, Florida ,26,Taurus,May,10,1996,95665,,
2272,NASJAQ,NASJAQ,TikTok Star,United States,27,Capricorn,December,28,1994,95176,,
2273,Nasir,Sobhani,Stylist,Australia,33,Virgo,September,21,1988,216024,,
2274,Nasir,Sirikhan,Dancer,Oslo,30,Libra,October,9,1991,84258,,
2275,Nasir,Milian,TikTok Star,Cuba,19,Libra,October,15,2002,20154,,
2276,Nasir,Mazhar,Fashion Designer,England,38,Sagittarius,December,21,1983,176624,,
2277,Nasir,Kharma,YouTube Star,Vancouver,26,Cancer,July,9,1995,52189,,
2278,Nasir,Hussain,Director,India,,Scorpio,November,16,1926,109034,Mar 13,
2279,Nasir,El-Rufai,Politician,Nigeria,62,Aquarius,February,16,1960,208120,,
2280,Nasir,Al-Tusi,Astronomer,Iran,,Aquarius,February,18,,120550,Jun 26,
2281,Nasim,Zehra,TV Show Host,Pakistan,68,Libra,September,28,1953,155298,,
2282,Nasim,Pedrad,TV Actress,Tehran,40,Scorpio,November,18,1981,18886,,
2283,Nasim,Lahbichi,TikTok Star,United States,23,Virgo,September,10,1998,202278,,
2284,Nasim,DiPalma,Instagram Star,United States,6,Gemini,June,8,2015,189504,,
2285,Nasim,Adabi,TV Actress,Tehran,45,Virgo,September,8,1976,165047,,
2286,Nasiba,Zeynalova,Movie Actress,Azerbaijan,,Pisces,March,20,1916,182360,Mar 10,
2287,Nasia,Belli,Instagram Star,Greece,25,Libra,September,25,1996,75539,,
2288,Nasi,Manu,Rugby Player,New Zealand,33,Leo,August,15,1988,200246,,
2289,Nashwa,Zahira,Pop Singer,Indonesia,17,Aquarius,February,2,2005,120473,,
2290,Nashwa,Neelam,Instagram Star,England,23,Virgo,September,1,1998,127066,,
2291,Nashwa,Moustafa,Movie Actress,Egypt,54,Libra,October,15,1967,218942,,
2292,Nashla,Bogaert,TV Actress,San Francisco de Macorís,36,Taurus,May,11,1986,79553,,
2293,Nashla,Aguilar,TV Actress,Mexico City,28,Aries,March,22,1994,73195,,
2294,Nashiha,Pervin,Instagram Star,Bangladesh,29,Aries,March,23,1993,179315,,
2295,Nashaly,Nashaly,Instagram Star,Passaic,25,Pisces,February,22,1997,55932,,
2296,Nashaly,Torres,YouTube Star, Puerto Rico ,23,Gemini,May,26,1998,49985,,
2297,Shai,Snead,Instagram Star,Richmond,27,Sagittarius,December,20,1994,133694,,
2298,Nasha,Aziz,Model,Kuala Lumpur,51,Taurus,May,14,1971,106434,,
2299,Nash,Tratree,Family Member,United States,22,Scorpio,November,2,1999,143894,,
2300,Nash,Sama,Cosplayer,Mexico,26,Pisces,March,10,1996,169254,,
2301,Nash,Overstreet,Guitarist, Tennessee ,36,Capricorn,January,3,1986,39890,,
2302,Nash,Orozco,TikTok Star,Colombia,19,Virgo,September,11,2002,30087,,
2303,Nash,Krutsch,TikTok Star,Clearwater,21,Scorpio,November,21,2000,5823,,
2304,Nash,Grier,Movie Actor,Greensboro,24,Capricorn,December,28,1997,273,,
2305,Nash,Aguas,TV Actor,Philippines,23,Libra,October,10,1998,17956,,
2306,nasgazz,nasgazz,TikTok Star,United States,16,Gemini,June,8,2005,112125,,
2307,nasfromthegram,nasfromthegram,TikTok Star,Rocky Mount,24,Sagittarius,December,5,1997,17078,,
2308,itsnastynaz,itsnastynaz,TikTok Star,United States,25,Taurus,April,27,1997,23594,,
2309,Naser,Rafuna,TV Actor,Pristina,42,Taurus,May,4,1980,72796,,
2310,Naser,Mestarihi,Guitarist,Qatar,34,Libra,October,14,1987,191107,,
2311,Naser,Khader,Politician,Damascus,58,Cancer,July,1,1963,173945,,
2312,Naser,Aliji,Soccer Player,Macedonia,28,Capricorn,December,27,1993,142910,,
2313,Naser,Azzeh,YouTube Star,Jordan,32,Aquarius,February,10,1990,18732,,
2314,Naseeruddin,Shah,Movie Actor,India,71,Cancer,July,20,1950,101938,,
2315,Naseem,Young,Rapper,Philadelphia,21,Leo,August,12,2000,3240,,
2316,Naseem,Shah,Cricket Player,Pakistan,19,Aquarius,February,15,2003,166066,,
2317,Naseem,Sabah,Comedian,Iraq,30,Scorpio,October,25,1991,126288,,
2318,Naseem,Hamed,Boxer,England,48,Aquarius,February,12,1974,23261,,
2319,naschamaschka,naschamaschka,TikTok Star,Germany,21,Cancer,July,18,2000,123708,,
2320,Nascar,Aloe,Rapper, North Carolina ,22,Cancer,June,25,1999,11310,,
2321,Nas,Majeed,Reality Star,England,26,Pisces,February,24,1996,29194,,
2322,Nas,Nas,Rapper,New York City,48,Virgo,September,14,1973,2634,,
2323,Narwhal,Dave,YouTube Star,England,24,Scorpio,November,14,1997,115958,,
2324,Narvel,Felts,Country Singer, Arkansas ,83,Scorpio,November,11,1938,179467,,
2325,Narvel,Blackstock,Family Member, Texas ,65,Virgo,August,31,1956,133009,,
2326,Narumi,Shikiya,YouTube Star,Japan,29,Libra,October,9,1992,187589,,
2327,Narumi,Kataiama,YouTube Star,Brazil,27,Virgo,September,11,1994,119590,,
2328,Naru,Mei,Cosplayer,Guadalajara,22,Pisces,February,19,2000,143065,,
2329,Narsha,Narsha,Pop Singer,South Korea,40,Capricorn,December,28,1981,108305,,
2330,Narova,Sinaga,Rock Singer,Sumatra,35,Gemini,June,7,1986,184541,,
2331,Narmin,Assria,Bodybuilder,Murrieta,33,Virgo,September,21,1988,59249,,
2332,Narmak,Narmak,YouTube Star,United States,25,Pisces,February,22,1997,44064,,
2333,Narmadha,Abeywardena,TV Show Host,Sri Lanka,34,Aquarius,February,4,1988,206335,,
2334,Narkeez,Killen,YouTube Star,Ukraine,18,Scorpio,October,28,2003,110061,,
2335,Narissara,France,Pageant Contestant,London,31,Virgo,September,9,1990,181194,,
2336,Narisa,Soraya,Instagram Star,Malaysia,28,Aquarius,January,21,1994,201861,,
2337,Narins,Beauty,YouTube Star,Syria,22,Aries,April,15,2000,5598,,
2338,Narinder,Kaur,Reality Star,West Bromwich,49,Virgo,September,3,1972,156757,,
2339,Narinder,Dhami,Young Adult Author,England,63,Scorpio,November,15,1958,142331,,
2340,Narin,Makeup,Instagram Star,United Arab Emirates,30,Aquarius,February,9,1992,60774,,
2341,Narimiya,Hiroki,TV Actor,Japan,39,Virgo,September,14,1982,188567,,
2342,Nariman,Narimanov,Politician,Azerbaijan,,Aries,April,2,1870,157305,Mar 19,
2343,Nariman,Khusnullin,TikTok Star,Russia,21,Aquarius,February,9,2001,96920,,
2344,Nari,White,TikTok Star,United States,19,Taurus,April,20,2003,42850,,
2345,Nari,Digitz,TikTok Star,Japan,38,Aries,April,5,1984,178486,,
2346,Nargiza,Gulmuhammedova,Instagram Star,Tashkent,25,Pisces,March,8,1997,198580,,
2347,Nargiz,Zakirova,Rock Singer,Uzbekistan,51,Libra,October,6,1970,152074,,
2348,Nargiz,Kanatova,TikTok Star,Kazakhstan,20,Scorpio,October,25,2001,11411,,
2349,Nargis,Fakhri,Model,Queens,42,Libra,October,20,1979,31920,,
2350,Nargis,Dutt,Movie Actress,India,,Gemini,June,1,1929,105793,May 3,
2351,Nargess,Mousavi,Illustrator,Tehran,39,Taurus,April,20,1983,212175,,
2352,Narges,Rashidi,TV Actress,Iran,42,Aries,March,21,1980,202971,,
2353,Narges,Mohammadi,Activist,Iran,50,Taurus,April,21,1972,184369,,
2354,Narges,Kalbasi,Activist,Iran,34,Aries,March,21,1988,208140,,
2355,Naressa,Valdez,Model, California ,28,Gemini,June,16,1993,44350,,
2356,Naresh,Naresh,Movie Actor,India,62,Aquarius,January,20,1960,98041,,
2357,Naresh,Dillibabu,YouTube Star,Chennai,27,Pisces,March,11,1995,127338,,
2358,Narendra,Modi,Politician,India,71,Virgo,September,17,1950,5840,,
2359,Narendra,Hirwani,Cricket Player,India,53,Libra,October,18,1968,156598,,
2360,Nareme,Gil,YouTube Star,Santa Cruz,19,Virgo,August,30,2002,191588,,
2361,Narelle,Kheng,Bassist,Singapore,28,Libra,September,24,1993,59653,,
2362,Narella,Clausen,Pop Singer,Argentina,18,Taurus,April,23,2004,86976,,
2363,Nareah,Pierre,YouTube Star,United States,8,Virgo,September,9,2013,18597,,
2364,Narduchita,Narduchita,Instagram Star, Texas ,26,Taurus,April,20,1996,78985,,
2365,Nardo,Wick,Rapper,Jacksonville,20,Capricorn,December,30,2001,1857,,
2366,Nardo,Escanilla,Comedian,Argentina,42,Pisces,February,21,1980,69353,,
2367,Narda,Lepes,Chef,Argentina,49,Leo,July,29,1972,185415,,
2368,Narcoleptic,Nugget,YouTube Star,Canada,26,Aries,April,12,1996,32431,,
2369,Narcissa,Wright,Twitch Star,Stevens Point,32,Cancer,July,21,1989,54914,,
2370,Narciso,Rodriguez,Fashion Designer,Newark,61,Aquarius,January,27,1961,117679,,
2371,Narcis,Monturiol,Inventor,Figueres,,Libra,September,28,1819,153927,Sep 6,
2372,Narbeh,Babakhani,Instagram Star,United States,21,Taurus,May,7,2001,107856,,
2373,Narayana,Murthy,Entrepreneur,India,75,Leo,August,20,1946,66311,,
2374,Narain,Karthikeyan,Race Car Driver,India,45,Capricorn,January,14,1977,125968,,
2375,Narachan,Narachan,Pop Singer,South Korea,25,Libra,September,23,1996,111578,,
2376,Nara,Nara,Instagram Star,South Korea,29,Aquarius,February,2,1993,84040,,
2377,Nara,Thepnupa,Movie Actress,Thailand,25,Virgo,September,15,1996,219188,,
2378,Nara,Rohit,Movie Actor,India,37,Leo,July,25,1984,219928,,
2379,Nara-Narada,Jirapojchaphorn,Instagram Star,Thailand,6,Pisces,March,4,2016,211678,,
2380,Nara,Marques,Blogger,Paraiba,36,Capricorn,January,17,1986,215381,,
2381,Nara,Kwon,World Music Singer,Incheon,31,Pisces,March,13,1991,83781,,
2382,Nara,Bask,TikTok Star,Mexico,18,Aries,April,12,2004,214254,,
2383,Nara,Aziza,Instagram Star,Germany,20,Libra,September,27,2001,18158,,
2384,Nara,Almeida,Fashion Designer,Brazil,,Virgo,September,9,1993,79479,May 21,
2385,naarjesse,naarjesse,TikTok Star,France,18,Scorpio,October,30,2003,111101,,
2386,NaquaN,Reese,Songwriter,United States,29,Capricorn,January,5,1993,172495,,
