,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE,DISAPPEARED DATE
1033,Glenna,Collett-Vare,Golfer, Florida ,,Gemini,June,20,1903,150048,Feb 3,
1034,Glenn,Youngkin,Politician,Richmond,55,Sagittarius,December,9,1966,65881,,
1035,Glenn,Yong,TikTok Star,Singapore,25,Libra,October,10,1996,121008,,
1036,Glenn,Yarbrough,Folk Singer,Milwaukee,,Capricorn,January,12,1930,166082,Aug 11,
1037,Glenn,Withrow,Director, KY ,68,Sagittarius,November,24,1953,141439,,
1038,Glenn,Whelan,Soccer Player,Ireland,38,Capricorn,January,13,1984,145288,,
1039,Glenn,Webb,YouTube Star,Scotland,,Aries,March,21,1976,64029,Aug 26,
1040,Glenn,Travis,Pop Singer,United States,27,Leo,August,19,1994,20623,,
1041,Glenn,Tipton,Guitarist,England,74,Scorpio,October,25,1947,46189,,
1042,Glenn,Tilbrook,Pop Singer,England,64,Virgo,August,31,1957,103875,,
1043,Glenn,Thrush,Journalist,Brooklyn,55,Aries,April,6,1967,171833,,
1044,Glenn,Taranto,Movie Actor, New Jersey ,63,Aquarius,January,27,1959,207711,,
1045,Glenn,Strange,Movie Actor, New Mexico ,,Leo,August,16,1899,122536,Sep 20,
1046,Glenn,Strömberg,Soccer Player,Sweden,62,Capricorn,January,5,1960,141768,,
1047,Glenn,Shorrock,Pop Singer,England,77,Cancer,June,30,1944,143969,,
1048,Glenn,Shadix,Movie Actor,Bessemer,,Aries,April,15,1952,61354,Sep 7,
1049,Glenn,Seaborg,Chemist, MI ,,Aries,April,19,1912,97177,Feb 25,
1050,Glenn,Rogers,Cricket Player,Sydney,45,Aries,April,12,1977,204112,,
1051,Glenn,Robinson,Basketball Player,Gary,49,Capricorn,January,10,1973,98556,,
1052,Glenn,III,Basketball Player, Indiana ,28,Capricorn,January,8,1994,57486,,
1053,Glenn,Robbins,Comedian,Melbourne,64,Capricorn,December,30,1957,62322,,
1054,Glenn,Richards,Rock Singer,Australia,49,Scorpio,November,17,1972,199192,,
1055,Glenn,Quinn,TV Actor,Ireland,,Gemini,May,28,1970,60252,Dec 3,
1056,Glenn,Patterson,Novelist,Ireland,61,Aquarius,January,23,1961,199647,,
1057,Glenn,Otis,War Hero,Plattsburgh,,Pisces,March,15,1929,210939,Feb 21,
1058,Glenn,Murray,Soccer Player,England,38,Libra,September,25,1983,59160,,
1059,Glenn,Morshower,TV Actor,Dallas,63,Taurus,April,24,1959,110162,,
1060,Glenn,Morrison,DJ,Canada,36,Virgo,September,12,1985,160965,,
1061,Glenn,Morris,Decathlete, Colorado ,,Gemini,June,18,1912,204375,Jan 31,
1062,Glenn,Miller,Composer, Iowa ,,Pisces,March,1,1904,33398,Dec 15,
1063,Glenn,Murcutt,Architect,England,85,Leo,July,25,1936,194296,,
1064,Glenn,Medeiros,Pop Singer,Lihue,51,Cancer,June,24,1970,23440,,
1065,Glenn,McQueen,Animator,Toronto,,Capricorn,December,24,1960,56449,Oct 29,
1066,Glenn,McMillan,TV Actor,Sao Paulo,37,Libra,October,5,1984,71850,,
1067,Glenn,McGrath,Cricket Player,Australia,52,Aquarius,February,9,1970,107649,,
1068,Glenn,McCuen,TV Actor,Baton Rouge,31,Aquarius,February,3,1991,64241,,
1069,Glenn,Maxwell,Cricket Player,Melbourne,33,Libra,October,14,1988,43679,,
1070,Glenn,Loovens,Soccer Player,Netherlands,38,Libra,October,22,1983,169384,,
1071,Glenn,Ljungstrom,Guitarist,Sweden,47,Virgo,September,7,1974,221071,,
1072,Glenn,Lewis,Soul Singer,Canada,47,Pisces,March,13,1975,98332,,
1073,Glenn,Kessler,Screenwriter, Michigan ,52,Aries,April,6,1970,203776,,
1074,Glenn,Julifer,YouTube Star,Indonesia,23,Leo,July,26,1998,62030,,
1075,Glenn,Jones,Graphic Designer,Auckland,47,Capricorn,January,12,1975,134603,,
1076,Glenn,Hysen,Soccer Player,Sweden,62,Scorpio,October,30,1959,93107,,
1077,Glenn,Hughes,Rock Singer,England,70,Leo,August,21,1951,72958,,
1078,Glenn,Howerton,TV Actor,Japan,46,Aries,April,13,1976,25149,,
1079,Glenn,Hoddle,Soccer Player,England,64,Scorpio,October,27,1957,71044,,
1080,Glenn,Hetrick,TV Actor,Bethlehem,49,Cancer,July,8,1972,104325,,
1081,Glenn,Harrold,Self-Help Author,England,59,Cancer,June,21,1962,165062,,
1082,Glenn,Hall,Hockey Player,Humboldt,90,Libra,October,3,1931,171267,,
1083,Glenn,Gronkowski,Football Player,Buffalo,29,Aries,March,25,1993,141512,,
1084,Glenn,Gregory,Pop Singer,England,64,Taurus,May,16,1958,123985,,
1085,Glenn,Greenwald,Journalist, New York ,55,Pisces,March,6,1967,171612,,
1086,Glenn,Gould,Pianist,Toronto,,Libra,September,25,1932,78658,Oct 4,
1087,Glenn,Garcia,Reality Star,United States,56,Sagittarius,December,2,1965,97523,,
1088,Glenn,Frey,Rock Singer,Detroit,,Scorpio,November,6,1948,28261,Jan 18,
1089,Glenn,Fredly,R&B Singer,Jakarta,,Libra,September,30,1975,75645,Apr 8,
1090,Glenn,Ford,Movie Actor,Canada,,Taurus,May,1,1916,60642,Aug 30,
1091,Glen,Fontein,Instagram Star,Netherlands,22,Pisces,March,9,2000,4850,,
1092,Glenn,Fitzgerald,Movie Actor, New York ,50,Sagittarius,December,21,1971,113529,,
1093,Glenn,Dorsey,Football Player,Baton Rouge,36,Leo,August,1,1985,165353,,
1094,Glenn,Dicterow,Violinist, California ,73,Capricorn,December,23,1948,201162,,
1095,Glenn,Davies,Religious Leader,Australia,71,Libra,September,26,1950,140697,,
1096,Glenn,Danzig,Punk Singer,Lodi,66,Cancer,June,23,1955,30486,,
1097,Glenn,Curtiss,Entrepreneur, NY ,,Gemini,May,21,1878,154281,Jul 23,
1098,Glenn,Cornick,Bassist,England,,Taurus,April,23,1947,150755,Aug 28,
1099,Glenn,Corbett,TV Actor, California ,,Leo,August,17,1933,177215,Jan 16,
1100,Glenn,Close,Movie Actress,Greenwich,75,Pisces,March,19,1947,11063,,
1101,Glenn,Ciano,Screenwriter, Rhode Island ,47,Sagittarius,December,11,1974,214994,,
1102,Glenn,Carter,Stage Actor,England,58,Aries,March,27,1964,173871,,
1103,Glenn,Cadrez,Football Player, California ,52,Capricorn,January,2,1970,209415,,
1104,Glenn,Branca,Composer, Pennsylvania ,,Libra,October,6,1948,186242,May 13,
1105,Glenn,Bidmead,Rock Singer,Australia,60,Aquarius,February,3,1962,165721,,
1106,Glenn,Beck,TV Show Host,Everett,58,Aquarius,February,10,1964,53427,,
1107,Glenn,Anderson,Hockey Player,Vancouver,61,Libra,October,2,1960,145847,,
1108,Glenn,Alinskie,Soap Opera Actor,Jakarta,33,Libra,October,19,1988,147543,,
1109,Glendon,Villajin,YouTube Star,Philippines,27,Taurus,April,20,1995,99918,,
1110,Glendon,Swarthout,Novelist, Michigan ,,Aries,April,8,1918,197515,Sep 23,
1111,Glendis,Leyva,TV Show Host,Cuba,28,Sagittarius,December,13,1993,161387,,
1112,Glenda,Sully,YouTube Star,United States,70,Sagittarius,December,7,1951,170329,,
1113,Glenda,Reyna,Model,Caborca,70,Taurus,May,7,1952,180227,,
1114,Glenda,Peraza,TV Show Host,Costa Rica,47,Leo,August,5,1974,208931,,
1115,Glenda,McKay,Soap Opera Actress,England,51,Aquarius,February,2,1971,168399,,
1116,Glenda,Loures,YouTube Star,Brazil,28,Aquarius,February,8,1994,108834,,
1117,Glenda,Lissette,Photographer,United States,27,Leo,August,11,1994,217271,,
1118,Glenda,Kozlowski,Journalist,Rio de Janeiro,47,Cancer,July,9,1974,200645,,
1119,Glenda,Jackson,Movie Actress,England,86,Taurus,May,9,1936,63082,,
1120,Glenda,Hatchett,Lawyer,Atlanta,70,Gemini,May,31,1951,114130,,
1121,Glenda,Gilson,TV Show Host,Castleknock,41,Pisces,March,8,1981,169717,,
1122,Glenda,Farrell,Movie Actress,Enid,,Cancer,June,30,1904,154567,May 1,
1123,Glenda,Bailey,Journalist,England,63,Scorpio,November,16,1958,135247,,
1124,Glency,Feliz,Blogger,Santo Domingo,36,Aquarius,February,3,1986,151002,,
1125,Glenca,Chysara,TikTok Star,Jakarta,26,Cancer,July,14,1995,110906,,
1126,Glenallen,Hill,Baseball Player, California ,57,Aries,March,22,1965,198775,,
1127,Glen,Wesley,Hockey Player,Canada,53,Libra,October,2,1968,206923,,
1128,Glen,Wallace,Soap Opera Actor,Northern Ireland,46,Taurus,May,5,1976,122456,,
1129,Glen,Thomas,Soccer Player,England,54,Libra,October,6,1967,23632,,
1130,Glen,Templeton,Country Singer,Tuscaloosa,45,Capricorn,January,18,1977,157582,,
1131,Glen,Tapia,Boxer,Passaic,32,Sagittarius,December,11,1989,156036,,
1132,Glen,Sather,Hockey Coach,Canada,78,Virgo,September,2,1943,202410,,
1133,Glen,Rice,Basketball Player,Jacksonville,54,Gemini,May,28,1967,59809,,
1134,Glen,Power,Drummer,Dublin,43,Cancer,July,5,1978,35291,,
1135,Glen,Powell,TV Actor,Austin,33,Libra,October,21,1988,16074,,
1136,Glen,Plake,Skier,Livermore,57,Virgo,September,9,1964,172564,,
1137,Glen,Phillips,Rock Singer, California ,51,Capricorn,December,29,1970,31133,,
1138,Glen,Perkins,Baseball Player,Stillwater,39,Pisces,March,2,1983,158445,,
1139,Glen,Mogado,YouTube Star,Philippines,25,Aquarius,February,14,1997,59645,,
1140,Glen,Murray,Hockey Player,Halifax,49,Scorpio,November,1,1972,134567,,
1141,Glen,Murphy,Dancer,London,31,Libra,October,22,1990,38041,,
1142,Glen,Moss,Soccer Player,Hastings,39,Capricorn,January,19,1983,172369,,
1143,Glen,Morgan,Screenwriter,El Cajon,54,Gemini,May,23,1967,178935,,
1144,Glen,Meadows,TV Actor, Illinois ,48,Aquarius,January,20,1974,169256,,
1145,Glen,McDaniel,YouTube Star, Texas ,36,Aries,April,19,1986,110669,,
1146,Glen,Mazzara,Screenwriter,New York City,54,Cancer,July,6,1967,150892,,
1147,Glen,Matlock,Bassist,England,65,Virgo,August,27,1956,126809,,
1148,Glen,Macnow,Radio Host, New York ,67,Taurus,April,23,1955,212619,,
1149,Glen,Larson,TV Producer, California ,,Capricorn,January,3,1937,188380,Nov 14,
1150,Glen,Keane,Animator,Philadelphia,68,Aries,April,13,1954,114758,,
1151,Glen,Kamara,Soccer Player,Finland,26,Scorpio,October,28,1995,170516,,
1152,Glen,Johnson,Soccer Player,Greenwich,37,Virgo,August,23,1984,26062,,
1153,Glen,Izett,YouTube Star, Colorado ,64,Sagittarius,December,18,1957,190055,,
1154,Glen,Henry,TikTok Star,Baltimore,37,Taurus,May,8,1985,23360,,
1155,Glen,Hardin,Pianist, Texas ,83,Aries,April,18,1939,155884,,
1156,Glen,Hansard,Folk Singer,Ireland,52,Taurus,April,21,1970,69477,,
1157,Glen,Gustard,Guitarist,Australia,34,Scorpio,November,20,1987,198069,,
1158,Glen,Gulutzan,Hockey Coach,Canada,50,Leo,August,12,1971,182852,,
1159,Glen,Gilmore,Lawyer,United States,54,Libra,October,1,1967,175208,,
1160,Glen,Gillen,YouTube Star,Ireland,26,Aquarius,January,30,1996,92478,,
1161,Glen,Ella,Rugby Player,Australia,62,Gemini,June,5,1959,205701,,
1162,Glen,Drover,Guitarist,Ottawa,52,Gemini,May,25,1969,131789,,
1163,Glen,Day,Golfer, Alabama ,56,Scorpio,November,16,1965,89880,,
1164,Glen,Davis,Basketball Player,Baton Rouge,36,Capricorn,January,1,1986,53246,,
1165,Glen,Carloss,Tattoo Artist,England,35,Libra,October,12,1986,118512,,
1166,Glen,Campbell,Country Singer, AR ,,Taurus,April,22,1936,17418,Aug 8,
1167,Glen,Buxton,Guitarist, Ohio ,,Scorpio,November,10,1947,162520,Oct 14,
1168,Glen,Bell,Entrepreneur,Lynwood,,Virgo,September,3,1923,71537,Jan 16,
1169,Gleisi,Hoffmann,Politician,Curitiba,56,Virgo,September,6,1965,220051,,
1170,Gleici,Duarte,YouTube Star,Brazil,31,Aquarius,February,18,1991,209722,,
1171,Gleici,Damasceno,TV Actress,Rio Branco,27,Pisces,February,26,1995,221949,,
1172,Gledys,Mewo,Instagram Star,Manado,24,Scorpio,November,7,1997,218228,,
1173,Gledys,Ibarra,TV Actress,Caracas,61,Scorpio,November,19,1960,218272,,
1174,Glebalash,Glebalash,TikTok Star,Russia,23,Cancer,June,25,1998,72023,,
1175,Gleb,Savchenko,Dancer,Russia,38,Virgo,September,16,1983,9612,,
1176,Gleb,Kotelnikov,Entrepreneur,Russia,,Aquarius,January,30,1872,125087,Nov 22,
1177,Gleb,Petrov,TikTok Star,Russia,18,Aquarius,February,18,2004,61673,,
1178,Gleb,Kornilov,TikTok Star,Russia,36,Scorpio,November,21,1985,169588,,
1179,Gle,Marquez,YouTube Star,Brazil,24,Leo,July,24,1997,131130,,
1180,GLC,GLC,Rapper,Chicago,47,Sagittarius,December,1,1974,76732,,
1181,glbyoon2k,glbyoon2k,TikTok Star,South Korea,20,Taurus,April,24,2002,205926,,
1182,Glauciele,Smity,TikTok Star,Brazil,22,Taurus,May,7,2000,220124,,
1183,Gláuber,Gláuber,Soccer Player,Brazil,38,Leo,August,5,1983,129113,,
1184,Glauber,Cunha,YouTube Star,Brazil,47,Cancer,July,1,1974,122625,,
1185,GlassyGaming,GlassyGaming,YouTube Star, Michigan ,27,Capricorn,January,10,1995,155217,,
1186,Glasses,Malone,Rapper,Los Angeles,42,Sagittarius,December,10,1979,81647,,
1187,Glarses,Glarses,YouTube Star,England,22,Sagittarius,November,25,1999,84538,,
1188,glamzeee,glamzeee,TikTok Star,United Arab Emirates,31,Aquarius,January,27,1991,146223,,
1189,GlamwithDarcey,GlamwithDarcey,Instagram Star,England,17,Virgo,August,27,2004,54038,,
1190,GlamMandie,GlamMandie,YouTube Star, Arizona ,32,Sagittarius,December,11,1989,185270,,
1191,Glamdemon2004,Glamdemon2004,TikTok Star,United States,22,Libra,October,12,1999,63743,,
1192,GlamByYesh,GlamByYesh,Instagram Star,Philippines,16,Aries,March,28,2006,201087,,
1193,Glambymilly,Glambymilly,TikTok Star,England,24,Virgo,September,1,1997,141181,,
1194,GlambyFlo,GlambyFlo,Instagram Star,England,20,Taurus,May,13,2002,10282,,
1195,GlamazonTay,GlamazonTay,YouTube Star, New Jersey ,29,Libra,October,17,1992,26128,,
1196,Glam,Gore,YouTube Star,Philadelphia,32,Scorpio,November,1,1989,3781,,
1197,Glam,Qui,YouTube Star,United States,38,Sagittarius,December,2,1983,149855,,
1198,Glam,Sarai,Instagram Star,United States,28,Leo,August,2,1993,185708,,
1199,Glaiza,Castro,Pop Singer,Philippines,34,Aquarius,January,21,1988,30112,,
1200,Glaive,Glaive,Pop Singer, Florida ,17,Aquarius,January,20,2005,5503,,
1201,Gladzy,Kei,Instagram Star,Canada,31,Scorpio,November,21,1990,184951,,
1202,Gladys,Enguita,TikTok Star,United States,17,Scorpio,November,2,2004,37832,,
1203,Gladys,Zender,Pageant Contestant,Peru,83,Libra,October,19,1938,186669,,
1204,Gladys,West,Mathematician,United States,91,Scorpio,October,27,1930,116786,,
1205,Gladys,Seara,YouTube Star,Caracas,32,Leo,August,17,1989,136763,,
1206,Gladys,Reyes,Soap Opera Actress,Philippines,44,Cancer,June,23,1977,117731,,
1207,Gladys,Presley,Family Member, Mississippi ,,Taurus,April,25,1912,48310,Aug 14,
1208,Gladys,Portugues,Bodybuilder,New York City,64,Libra,September,30,1957,174650,,
1209,Gladys,Marin,Politician,Chile,,Cancer,July,16,1941,206123,Mar 6,
1210,Gladys,Lehman,Screenwriter, Oregon ,,Aquarius,January,24,1892,219231,Apr 7,
1211,Gladys,Tucumana,Pop Singer,San Miguel de Tucumán,57,Aries,April,10,1965,195828,,
1212,Gladys,Knight,Soul Singer, GA ,77,Gemini,May,28,1944,9550,,
1213,Gladys,Jimenez,Blogger, California ,42,Sagittarius,December,12,1979,218782,,
1214,Gladys,Horton,R&B Singer, Florida ,,Gemini,May,30,1945,124974,Jan 26,
1215,Gladys,George,Movie Actress, ME ,,Virgo,September,13,1904,110738,Dec 8,
1216,Gladys,Cooper,Movie Actress,England,,Sagittarius,December,18,1888,123393,Nov 17,
1217,Gladys,Brandao,Model,Panama,31,Aries,March,27,1991,201864,,
1218,Gladys,Bomba,Pop Singer,San Miguel de Tucumán,57,Aries,April,10,1965,222771,,
1219,Gladys,Berejiklian,Politician,Manly,51,Virgo,September,22,1970,35175,,
1220,Gladys,Benitez,Entrepreneur,United States,29,Aries,April,14,1993,151935,,
1221,Gladys,Aylward,Missionary,England,,Pisces,February,24,1902,121796,Jan 3,
1222,Gladstone,Small,Cricket Player,Barbados,60,Libra,October,18,1961,134953,,
1223,Gladis,Guzman,TikTok Star,Mexico,18,Cancer,June,30,2003,144511,,
1224,Gjorgji,Hristov,Soccer Player,Bitola,46,Aquarius,January,30,1976,136470,,
1225,Gjorche,Petrov,War Hero,Macedonia,,Aries,April,2,1865,105757,Jun 28,
1226,Gjon's,Tears,World Music Singer,Switzerland,23,Cancer,June,29,1998,22326,,
1227,Gjin,Lipa,Instagram Star,London,16,Capricorn,December,30,2005,18091,,
1228,Gjiko,Gjiko,R&B Singer,Albania,30,Cancer,June,26,1991,56549,,
1229,Gjelbrona,Gashi,Model,Pristina,28,Aquarius,January,31,1994,152075,,
1230,GJan,GJan,Pop Singer,Lithuania,27,Taurus,April,24,1995,44163,,
1231,Gizzy,Gazza,YouTube Star,England,29,Libra,October,3,1992,13488,,
1232,Gizzle,Gizzle,Rapper,Los Angeles,34,Sagittarius,December,1,1987,103237,,
1233,Gizzi,Erskine,Chef,Scotland,42,Leo,August,20,1979,142654,,
1234,Gizmog,Gizmog,YouTube Star,Costa Rica,25,Aries,April,7,1997,142104,,
1235,Gizmo,Williams,Football Player,Memphis,59,Gemini,May,31,1962,76484,,
1236,Gizem,Zor,Instagram Star,Istanbul,38,Sagittarius,December,6,1983,212990,,
1237,Gizem,Uzel,YouTube Star,Turkey,27,Leo,July,26,1994,206718,,
1238,Gizem,Mert,Model,Gaziantep,32,Taurus,May,16,1990,164724,,
1239,Gizem,Karaca,Pageant Contestant,Turkey,29,Virgo,September,7,1992,71109,,
1240,Gizem,Hatipoğlu,TV Show Host,Turkey,33,Gemini,June,1,1988,208068,,
1241,Gizem,Guven,Instagram Star,Turkey,24,Aquarius,January,31,1998,91550,,
1242,Gizem,Gunes,TV Actress,Istanbul,26,Sagittarius,November,30,1995,87515,,
1243,Gizem,Gundem,Blogger,Italy,35,Taurus,May,16,1987,219518,,
1244,Gizem,Guler,Instagram Star,Istanbul,32,Virgo,September,12,1989,216938,,
1245,Gizem,Gulcan,Instagram Star,Turkey,30,Libra,October,5,1991,168219,,
1246,Gizem,Erdogan,TV Actress,Gothenburg,35,Taurus,April,30,1987,203830,,
1247,Gizem,Cvffeine,Instagram Star,Germany,25,Taurus,May,5,1997,201331,,
1248,Gizelle,Tan,Volleyball Player,Philippines,27,Scorpio,November,7,1994,121757,,
1249,Gizelle,Bryant,Reality Star,United States,51,Virgo,September,9,1970,13124,,
1250,Gizele,Thakral,Model,India,31,Virgo,September,2,1990,116814,,
1251,Gizele,Oliveira,Model,Brazil,29,Taurus,May,7,1993,32150,,
1252,Gizel,Mobayed,TV Show Host,Venezuela,33,Capricorn,January,19,1989,200056,,
1253,Giza,Lagarce,Model,Los Angeles,31,Scorpio,November,15,1990,124201,,
1254,Giyen,Bayan,YouTube Star,Turkey,35,Leo,August,21,1986,85090,,
1255,Giveon,Giveon,R&B Singer,Long Beach,27,Pisces,February,21,1995,3725,,
1256,Given,Sharp,TV Actress,Lagrange,25,Aquarius,January,21,1997,120993,,
1257,Giveaway,fun,Live.me Star,United States,35,Taurus,May,9,1987,83212,,
1258,Giusy,Ferreri,Pop Singer,Palermo,43,Aries,April,17,1979,75728,,
1259,Giusy,Buscemi,TV Actress,Italy,29,Aries,April,13,1993,196216,,
1260,Giuseppe,Zeno,Movie Actor,Naples,46,Taurus,May,8,1976,62467,,
1261,Giuseppe,Zanotti,Fashion Designer,Rimini,65,Aries,April,17,1957,148680,,
1262,Giuseppe,Verdi,Composer,Italy,,Libra,October,10,1813,68917,Jan 27,
1263,Giuseppe,Ungaretti,Poet,Egypt,,Aquarius,February,10,1888,136571,Jun 2,
1264,Giuseppe,Tornatore,Director,Italy,65,Gemini,May,27,1956,176724,,
1265,Giuseppe,Tartini,Composer,Slovenia,,Aries,April,8,,176399,Feb 26,
1266,Giuseppe,Sapio,Facebook Star,Italy,23,Capricorn,January,5,1999,166433,,
1267,Giuseppe,Sala,Politician,Milan,63,Gemini,May,28,1958,204291,,
1268,Giuseppe,Rossi,Soccer Player,Teaneck,35,Aquarius,February,1,1987,42680,,
1269,Giuseppe,Ottaviani,Music Producer,Italy,43,Scorpio,November,12,1978,207738,,
1270,Giuseppe,Oppedisano,TikTok Star,Laval,22,Taurus,May,7,2000,119185,,
1271,Giuseppe,Meazza,Soccer Player,Milan,,Virgo,August,23,1910,167649,Aug 21,
1272,Giuseppe,Mazzini,Politician,Italy,,Cancer,June,22,1805,176641,Mar 10,
1273,Giuseppe,Maggio,TV Actor,Rome,29,Scorpio,November,13,1992,58332,,
1274,Giuseppe,Laguardia,Model,Germany,33,Taurus,May,2,1989,116622,,
1275,Giuseppe,Greco,YouTube Star,Italy,32,Gemini,May,25,1989,62661,,
1276,Giuseppe,Gradella,Photographer,Italy,49,Aries,March,27,1973,207901,,
1277,Giuseppe,Giusti,Poet,Italy,,Taurus,May,12,1809,219126,May 31,
1278,Giuseppe,Giorlando,Instagram Star,Italy,28,Pisces,February,24,1994,208410,,
1279,Giuseppe,Giofrè,Dancer,Italy,29,Capricorn,January,10,1993,91199,,
1280,Giuseppe,Giannini,Soccer Player,Italy,57,Leo,August,20,1964,222862,,
1281,Giuseppe,Garibaldi,War Hero,Italy,,Cancer,July,4,1807,88806,Jun 2,
1282,Giuseppe,Gamba,TV Actor,Mexico,37,Sagittarius,December,20,1984,207196,,
1283,Giuseppe,Farina,Race Car Driver,Italy,,Scorpio,October,30,1906,180011,Jun 30,
1284,Giuseppe,Bella,Dancer,Italy,35,Capricorn,December,24,1986,213022,,
1285,DECA,DECA,TikTok Star,Bari,25,Gemini,May,21,1997,73685,,
1286,Giuseppe,Conte,Politician,Italy,57,Leo,August,8,1964,73114,,
1287,Giuseppe,Consoli,Rapper,Brussels,29,Leo,August,13,1992,139231,,
1288,Giuseppe,Bergomi,Soccer Player,Italy,58,Capricorn,December,22,1963,207742,,
1289,Giuseppe,Bausilio,Stage Actor,Bern,24,Gemini,June,20,1997,18774,,
1290,Giuseppe,Barbuto,TikTok Star,Italy,25,Virgo,September,22,1996,36978,,
1291,Giuseppe,Andrews,Movie Actor, Florida ,43,Taurus,April,25,1979,141529,,
1292,Giulliana,Barrios,Instagram Star,Peru,32,Virgo,August,30,1989,199516,,
1293,Giullian,Gioiello,TV Actor,New York City,29,Libra,September,24,1992,100833,,
1294,Giullia,Calapez,Instagram Star,Portugal,30,Sagittarius,November,30,1991,24342,,
1295,Giullia,Buscacio,TV Actress,Portugal,25,Aquarius,January,21,1997,151491,,
1296,Giulietta,Masina,Movie Actress,Italy,,Pisces,February,21,1921,145399,Mar 23,
1297,Giulio,Tremonti,Politician,Italy,74,Leo,August,18,1947,217525,,
1298,Giulio,Tedesco,YouTube Star,Italy,25,Libra,September,29,1996,178274,,
1299,Giulio,Parengkuan,Movie Actor,Jakarta,22,Cancer,July,20,1999,196075,,
1300,Giulio,Natta,Chemist,Italy,,Pisces,February,26,1903,205539,May 2,
1301,Giulio,Mottola,YouTube Star,Venezuela,32,Sagittarius,December,8,1989,119547,,
1302,Giulio,Monteverde,Sculptor,Italy,,Libra,October,8,1837,220560,Oct 3,
1303,Giulio,Dilemmi,Dancer,Italy,30,Sagittarius,November,29,1991,170825,,
1304,Giulio,Berruti,Movie Actor,Rome,37,Libra,September,27,1984,41428,,
1305,Giuliano,Stroe,Reality Star,Italy,17,Gemini,June,18,2004,29275,,
1306,Giuliano,Peparini,Choreographer,Rome,49,Capricorn,January,3,1973,161709,,
1307,Giuliano,Desideri,Pop Singer,Italy,24,Leo,August,3,1997,210551,,
1308,Giuliano,Calza,Fashion Designer,Italy,32,Scorpio,November,14,1989,188301,,
1309,Giulianna,Maria,Instagram Star,Philadelphia,25,Pisces,March,17,1997,92650,,
1310,Giuliana,Valenzuela,Instagram Star,Peru,24,Virgo,September,9,1997,207848,,
1311,Giuliana,Sargiotto,TikTok Star,Argentina,19,Aries,April,6,2003,147829,,
1312,Giuliana,Rancic,TV Show Host,Naples,47,Leo,August,17,1974,21154,,
1313,Giuliana,Marton,TikTok Star,Brazil,20,Scorpio,November,21,2001,173532,,
1314,Giuliana,Mafra,TikTok Star,United States,21,Cancer,July,9,2000,43858,,
1315,Giuliana,Feliciano,Instagram Star,Brazil,26,Sagittarius,November,27,1995,208218,,
1316,Giuliana,Farfalla,Model,Germany,26,Taurus,April,23,1996,139974,,
1317,Giuliana,Cascone,TikTok Star,Italy,21,Cancer,July,12,2000,191640,,
1318,Giuliana,Capitani,Instagram Star,Brazil,27,Pisces,March,4,1995,165273,,
1319,Giuliana,Cagna,Reality Star,Argentina,29,Cancer,July,11,1992,106872,,
1320,Giuliana,Ava,Instagram Star,Long Island,27,Taurus,May,7,1995,90758,,
1321,Giuliana,Arcarese,YouTube Star,Italy,46,Leo,August,22,1975,133577,,
1322,Giuliana,Graul,Model,Italy,22,Leo,July,23,1999,74145,,
1323,Giulia,Zoccali,TikTok Star,Italy,17,Taurus,April,24,2005,106466,,
1324,Giulia,Watson,YouTube Star,Italy,26,Virgo,September,21,1995,120084,,
1325,Giulia,Valentina,TV Show Host,Italy,31,Libra,October,15,1990,107265,,
1326,Giulia,Taboga,Instagram Star,Italy,30,Cancer,July,17,1991,216216,,
1327,Giulia,Steingruber,Gymnast,Switzerland,28,Aries,March,24,1994,90081,,
1328,Giulia,Stabile,Dancer,Rome,19,Gemini,June,20,2002,84973,,
1329,Giulia,Soncini,Pop Singer,Brazil,18,Pisces,March,8,2004,146980,,
1330,Giulia,Siegel,Reality Star,Germany,47,Scorpio,November,10,1974,204465,,
1331,Giulia,Savulescu,YouTube Star,Italy,17,Libra,October,8,2004,98271,,
1332,Giulia,Salemi,Model,Piacenza,29,Aries,April,1,1993,26931,,
1333,Giulia,Rotondo,TikTok Star,Italy,18,Cancer,July,17,2003,167491,,
1334,Giulia,Romanelli,Instagram Star,Italy,25,Sagittarius,December,15,1996,195947,,
1335,Giulia,Ristuccia,Blogger,Italy,39,Sagittarius,December,2,1982,200524,,
1336,Giulia,Provvedi,Pop Singer,Modena,28,Sagittarius,December,1,1993,181577,,
1337,Giulia,Pompeino,TikTok Star,Cordoba,30,Capricorn,January,8,1992,159807,,
1338,Giulia,Penna,Pop Singer,Italy,30,Taurus,May,9,1992,55440,,
1339,Giulia,Pauselli,Dancer,Italy,31,Pisces,March,2,1991,194741,,
1340,Giulia,Paglianiti,TikTok Star,Milan,21,Pisces,March,20,2001,23836,,
1341,Giulia,Neccia,Model,Italy,29,Aries,April,5,1993,203558,,
1342,Giulia,Nati,Blogger,Tuscany,31,Taurus,May,18,1991,107711,,
1343,Giulia,Muniz,Instagram Star,Brazil,25,Cancer,July,13,1996,221149,,
1344,Giulia,Morais,Instagram Star,Brazil,24,Sagittarius,December,12,1997,160495,,
1345,Giulia,Michelini,TV Actress,Rome,36,Gemini,June,2,1985,170363,,
1346,Giulia,Mannucci,Instagram Star,Italy,19,Virgo,September,20,2002,43884,,
1347,Giulia,Luzi,TV Actress,Rome,28,Capricorn,January,3,1994,167700,,
